filename,width,height,xmin,ymin,xmax,ymax,class
./Dataset/Images/011786fb4a301910.jpg,1024,683,803,130,918,472,Person
./Dataset/Images/0140297debf227db.jpg,683,1024,15,397,662,1022,Person
./Dataset/Images/010533b74d04519b.jpg,1024,681,214,53,920,680,Person
./Dataset/Images/head_446.jpg,200,300,20,93,133,234,person_phone_head
./Dataset/Images/hand_243.jpg,1024,683,68,1,750,509,person_phone_hand
./Dataset/Images/01ae7927a1e4c3c2.jpg,1024,680,497,110,736,439,Person
./Dataset/Images/head_356_1.jpg,390,280,68,3,331,254,person_phone_head
./Dataset/Images/021e0dc94d30990f.jpg,1024,683,139,192,892,679,Person
./Dataset/Images/hand_104.jpg,640,427,2,1,484,424,person_phone_hand
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,615,864,662,981,Person
./Dataset/Images/head_482_1.jpg,390,280,83,3,382,253,person_phone_head
./Dataset/Images/008a9370ee5a3bba.jpg,1024,684,391,206,694,657,Person
./Dataset/Images/head_594_1.jpg,390,280,68,0,325,255,person_phone_head
./Dataset/Images/Train_TCP_000254.jpg,1600,1070,68,87,1302,1069,person_phone_head
./Dataset/Images/hand_261.jpg,450,320,1,2,303,299,person_phone_hand
./Dataset/Images/0102e969b4d86515.jpg,1024,683,561,233,688,509,Person
./Dataset/Images/01974eb97032828a.jpg,1024,769,192,72,441,557,Person
./Dataset/Images/0135df847c200438.jpg,1024,683,540,557,669,682,Person
./Dataset/Images/Train_TCP_000218.jpg,801,1200,46,316,801,1191,person_phone_head
./Dataset/Images/021053c6640b8957.jpg,1024,768,112,265,708,630,Person
./Dataset/Images/00ecdf774b6268c6.jpg,1024,640,902,75,1023,583,Person
./Dataset/Images/0030fdbd4f5597e7.jpg,1024,683,243,80,1023,679,Person
./Dataset/Images/Train_TCP_000229.jpg,650,433,193,136,421,432,person_phone_head
./Dataset/Images/01f8e5da0cade06b.jpg,980,1024,716,216,869,631,Person
./Dataset/Images/Train_UCP_000287.jpg,1820,2730,672,518,1538,1443,person_phone_hand
./Dataset/Images/hand_157.jpg,276,500,64,7,216,238,person_phone_hand
./Dataset/Images/hand_182.jpg,1023,682,77,5,1023,678,person_phone_hand
./Dataset/Images/01782b33668edf82.jpg,1024,683,147,235,461,670,Person
./Dataset/Images/Train_UCP_000136.jpg,450,299,30,39,337,299,person_phone_hand
./Dataset/Images/01059eadd09ded59.jpg,1024,768,163,180,547,755,Person
./Dataset/Images/00004b19ca2c952f.jpg,1024,683,532,203,628,480,Person
./Dataset/Images/hand_425.jpg,852,480,331,55,611,392,person_phone_hand
./Dataset/Images/0135df847c200438.jpg,1024,683,540,557,669,682,Person
./Dataset/Images/hand_460_1.jpg,390,280,123,31,276,235,person_phone_hand
./Dataset/Images/0140297debf227db.jpg,683,1024,506,614,568,682,Person
./Dataset/Images/0015502eb34bdf38.jpg,1024,682,444,241,558,533,Person
./Dataset/Images/0001b46b0b82ee29.jpg,1024,683,713,366,1023,682,Person
./Dataset/Images/head_456.jpg,300,450,12,31,294,445,person_phone_head
./Dataset/Images/0132a74c1e195b31.jpg,1024,768,98,370,609,767,Person
./Dataset/Images/Val_UCP_st_000030.jpg,866,1300,245,94,649,632,person_phone_hand
./Dataset/Images/head_102_1.jpg,498,280,24,2,361,254,person_phone_head
./Dataset/Images/01cf2d6bccd95ef7.jpg,1024,1024,384,93,759,947,Person
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,26,364,56,439,Person
./Dataset/Images/Train_TCP_000206.jpg,450,319,21,2,279,299,person_phone_head
./Dataset/Images/011f23087ae6e74d.jpg,1024,680,167,0,582,467,Person
./Dataset/Images/007235f10fab4786.jpg,678,1024,0,120,676,1023,Person
./Dataset/Images/0224eb2e1f0c6a7c.jpg,1024,788,279,146,624,628,Person
./Dataset/Images/hand_154_1.jpg,390,280,44,23,322,259,person_phone_hand
./Dataset/Images/0140297debf227db.jpg,683,1024,16,709,109,805,Person
./Dataset/Images/hand_085_1.jpg,150,280,30,17,112,143,person_phone_hand
./Dataset/Images/Train_UCP_000041.jpg,1600,1167,48,4,1600,1072,person_phone_hand
./Dataset/Images/head_084.jpg,800,800,92,42,731,580,person_phone_head
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,69,257,85,315,Person
./Dataset/Images/Train_UCP_000205.jpg,1300,956,332,68,1056,849,person_phone_hand
./Dataset/Images/head_241.jpg,299,450,34,45,287,371,person_phone_head
./Dataset/Images/hand_293.jpg,590,332,262,20,370,178,person_phone_hand
./Dataset/Images/002decd2ffdf64dd.jpg,1024,680,472,112,818,555,Person
./Dataset/Images/01b21052c827cb5f.jpg,1024,768,369,135,809,767,Person
./Dataset/Images/00118eeac8c3325b.jpg,987,1024,94,47,734,646,Person
./Dataset/Images/head_478_1.jpg,390,280,53,0,317,233,person_phone_head
./Dataset/Images/020b3abeba39e25e.jpg,1024,731,898,380,999,709,Person
./Dataset/Images/hand_195.jpg,650,433,15,74,440,433,person_phone_hand
./Dataset/Images/hand_146.jpg,741,542,61,85,415,505,person_phone_hand
./Dataset/Images/000e003030ba73ce.jpg,1024,680,551,166,653,338,Person
./Dataset/Images/head_603_1.jpg,390,280,89,0,383,258,person_phone_head
./Dataset/Images/hand_626_1.jpg,390,280,110,25,292,251,person_phone_hand
./Dataset/Images/hand_194.jpg,590,777,191,38,578,608,person_phone_hand
./Dataset/Images/hand_328_1.jpg,390,280,91,21,272,256,person_phone_hand
./Dataset/Images/head_235_1.jpg,390,280,67,16,352,258,person_phone_head
./Dataset/Images/hand_561_1.jpg,389,280,101,3,244,213,person_phone_hand
./Dataset/Images/006e631cd2df34cc.jpg,768,1024,21,83,454,1023,Person
./Dataset/Images/head_495.jpg,200,226,17,32,159,198,person_phone_head
./Dataset/Images/Train_TCP_000182.jpg,626,417,53,22,315,409,person_phone_head
./Dataset/Images/Train_UCP_000373.jpg,500,333,178,68,394,298,person_phone_hand
./Dataset/Images/hand_072_1.jpg,166,280,38,10,132,139,person_phone_hand
./Dataset/Images/0127e89eb678d7e8.jpg,1024,683,0,561,81,682,Person
./Dataset/Images/001bda125f2ec696.jpg,768,1024,0,1,139,590,Person
./Dataset/Images/013a6d5aad7761b8.jpg,1024,683,130,137,883,571,Person
./Dataset/Images/Val_UCP_000476.jpg,1300,866,182,39,897,819,person_phone_hand
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,234,860,289,983,Person
./Dataset/Images/0236efb0a50901e7.jpg,1024,768,268,44,627,546,Person
./Dataset/Images/hand_396.jpg,1300,948,468,132,1197,939,person_phone_hand
./Dataset/Images/Train_TCP_000240.jpg,1200,801,541,189,1158,779,person_phone_head
./Dataset/Images/Train_TCP_000199.jpg,375,500,129,20,320,238,person_phone_head
./Dataset/Images/Train_UCP_000182.jpg,1600,1000,472,24,1035,816,person_phone_hand
./Dataset/Images/00004b19ca2c952f.jpg,1024,683,202,0,417,682,Person
./Dataset/Images/head_274_1.jpg,391,280,86,29,376,260,person_phone_head
./Dataset/Images/head_483.jpg,451,300,22,48,222,294,person_phone_head
./Dataset/Images/000e5e7f1fb1d3cd.jpg,663,1024,51,75,366,938,Person
./Dataset/Images/Train_UCP_000431.jpg,650,433,189,8,650,426,person_phone_hand
./Dataset/Images/Train_TCP_000058.jpg,650,433,141,63,534,433,person_phone_head
./Dataset/Images/Train_UCP_000302.jpg,1232,1300,144,146,1034,1192,person_phone_hand
./Dataset/Images/003334500cdd78c1.jpg,1024,683,48,10,540,565,Person
./Dataset/Images/hand_272.jpg,792,456,177,33,480,357,person_phone_hand
./Dataset/Images/Train_TCP_000346.jpg,450,337,28,1,162,148,person_phone_head
./Dataset/Images/hand_596_1.jpg,390,280,120,23,294,249,person_phone_hand
./Dataset/Images/head_157.jpg,400,620,36,44,365,503,person_phone_head
./Dataset/Images/head_133.jpg,608,342,200,100,375,338,person_phone_head
./Dataset/Images/0010da1bb1e8f5cf.jpg,1024,1024,304,28,846,988,Person
./Dataset/Images/0004be5f2f0f1c66.jpg,768,1024,366,680,767,1023,Person
./Dataset/Images/head_090_1.jpg,235,280,25,21,204,232,person_phone_head
./Dataset/Images/hand_300.jpg,843,560,361,27,694,491,person_phone_hand
./Dataset/Images/Train_UCP_000059.jpg,450,320,79,11,397,288,person_phone_hand
./Dataset/Images/Val_UCP_st_000041.jpg,650,434,317,46,590,431,person_phone_hand
./Dataset/Images/hand_663_1.jpg,390,280,84,23,329,250,person_phone_hand
./Dataset/Images/0135df847c200438.jpg,1024,683,379,543,531,682,Person
./Dataset/Images/head_267.jpg,397,620,90,94,397,529,person_phone_head
./Dataset/Images/head_520.jpg,400,426,55,20,319,253,person_phone_head
./Dataset/Images/head_218_1.jpg,390,280,33,34,263,257,person_phone_head
./Dataset/Images/hand_107.jpg,4800,3200,132,810,732,1565,person_phone_hand
./Dataset/Images/head_287.jpg,650,433,294,111,581,429,person_phone_head
./Dataset/Images/hand_285.jpg,5140,3427,1319,334,3567,2924,person_phone_hand
./Dataset/Images/000776501b89bf47.jpg,1024,768,543,121,889,743,Person
./Dataset/Images/head_726_1.jpg,390,280,66,4,386,254,person_phone_head
./Dataset/Images/01b21052c827cb5f.jpg,1024,768,680,4,1023,767,Person
./Dataset/Images/00594fc6a3a5cc04.jpg,1024,683,39,383,207,682,Person
./Dataset/Images/017f38077d0deb66.jpg,1024,683,232,481,291,613,Person
./Dataset/Images/0060d94b1e688bff.jpg,1024,768,804,90,974,686,Person
./Dataset/Images/hand_426.jpg,450,299,249,14,450,291,person_phone_hand
./Dataset/Images/head_484.jpg,300,443,63,65,256,335,person_phone_head
./Dataset/Images/0102c32ad755788e.jpg,1024,684,60,586,133,683,Person
./Dataset/Images/hand_255.jpg,450,320,34,1,351,300,person_phone_hand
./Dataset/Images/head_029.jpg,1500,1120,597,118,1163,830,person_phone_head
./Dataset/Images/0085a03f4a2b199f.jpg,1024,819,479,185,533,292,Person
./Dataset/Images/head_695_1.jpg,173,280,12,31,163,240,person_phone_head
./Dataset/Images/0135df847c200438.jpg,1024,683,849,540,1020,681,Person
./Dataset/Images/hand_445.jpg,500,334,192,26,290,176,person_phone_hand
./Dataset/Images/hand_339.jpg,608,342,175,41,378,314,person_phone_hand
./Dataset/Images/Train_UCP_000317.jpg,450,470,69,58,393,438,person_phone_hand
./Dataset/Images/hand_429_1.jpg,390,280,51,26,230,239,person_phone_hand
./Dataset/Images/hand_1066_1.jpg,390,280,98,15,297,259,person_phone_hand
./Dataset/Images/hand_200_1.jpg,250,167,79,11,186,153,person_phone_hand
./Dataset/Images/00032b7066444e75.jpg,724,1024,487,12,706,581,Person
./Dataset/Images/head_457.jpg,440,300,144,29,299,255,person_phone_head
./Dataset/Images/Val_UCP_st_000073.jpg,1500,1120,102,244,888,1027,person_phone_hand
./Dataset/Images/0014f0c3fbda63f1.jpg,1024,683,737,162,805,321,Person
./Dataset/Images/hand_508_1.jpg,389,280,96,30,277,255,person_phone_hand
./Dataset/Images/00369d6e07c3009a.jpg,1024,1024,0,664,1022,1022,Person
./Dataset/Images/0140297debf227db.jpg,683,1024,569,703,631,763,Person
./Dataset/Images/hand_132_1.jpg,390,280,114,33,288,245,person_phone_hand
./Dataset/Images/0135df847c200438.jpg,1024,683,849,540,1020,681,Person
./Dataset/Images/Train_TCP_000249.jpg,1500,1118,832,148,1346,795,person_phone_head
./Dataset/Images/0150d5c834180023.jpg,768,1024,398,294,755,734,Person
./Dataset/Images/head_414_1.jpg,390,280,111,42,300,247,person_phone_head
./Dataset/Images/Train_TCP_000410.jpg,334,500,111,39,234,267,person_phone_head
./Dataset/Images/Train_UCP_000458.jpg,640,360,209,1,564,360,person_phone_hand
./Dataset/Images/02115c99ee5ce686.jpg,1024,683,302,0,1022,509,Person
./Dataset/Images/00032b7066444e75.jpg,724,1024,91,78,129,225,Person
./Dataset/Images/000aabd8888cfde7.jpg,1024,768,615,283,1022,588,Person
./Dataset/Images/01820bd14f1425b5.jpg,1024,683,190,148,773,682,Person
./Dataset/Images/hand_344.jpg,600,428,108,5,592,428,person_phone_hand
./Dataset/Images/head_257.jpg,500,334,134,10,310,316,person_phone_head
./Dataset/Images/hand_562_1.jpg,389,280,101,3,244,213,person_phone_hand
./Dataset/Images/01cbcda1ddea49b5.jpg,1024,768,848,243,919,476,Person
./Dataset/Images/022fd16f8470424c.jpg,1024,768,744,90,972,767,Person
./Dataset/Images/00004b19ca2c952f.jpg,1024,683,600,356,682,496,Person
./Dataset/Images/hand_354.jpg,400,244,170,35,312,232,person_phone_hand
./Dataset/Images/head_733_1.jpg,390,280,148,6,385,252,person_phone_head
./Dataset/Images/head_014_1.jpg,390,280,70,38,219,217,person_phone_head
./Dataset/Images/hand_430_1.jpg,390,280,53,24,231,242,person_phone_hand
./Dataset/Images/01bb9d6459665ae8.jpg,1024,768,50,145,378,543,Person
./Dataset/Images/000e003030ba73ce.jpg,1024,680,249,75,336,229,Person
./Dataset/Images/head_020.jpg,957,1300,248,74,868,1288,person_phone_head
./Dataset/Images/hand_224_1.jpg,250,167,39,2,224,164,person_phone_hand
./Dataset/Images/head_103.jpg,600,400,294,20,597,400,person_phone_head
./Dataset/Images/hand_386_1.jpg,404,280,91,2,313,261,person_phone_hand
./Dataset/Images/head_312_1.jpg,390,280,142,29,385,255,person_phone_head
./Dataset/Images/0081d67c4cfc9134.jpg,1024,681,671,0,856,238,Person
./Dataset/Images/head_123.jpg,1023,682,154,59,867,682,person_phone_head
./Dataset/Images/0148b0d2bb8cb758.jpg,1024,678,512,0,1023,677,Person
./Dataset/Images/002948245edc1901.jpg,1024,681,453,425,736,626,Person
./Dataset/Images/hand_447_1.jpg,215,280,29,13,185,245,person_phone_hand
./Dataset/Images/head_743_1.jpg,383,280,87,5,369,264,person_phone_head
./Dataset/Images/head_192.jpg,382,287,34,33,198,243,person_phone_head
./Dataset/Images/hand_356.jpg,300,470,103,95,219,243,person_phone_hand
./Dataset/Images/0135df847c200438.jpg,1024,683,0,447,39,583,Person
./Dataset/Images/000a1c0dcd207581.jpg,1024,771,568,151,772,469,Person
./Dataset/Images/013a6d5aad7761b8.jpg,1024,683,161,115,216,208,Person
./Dataset/Images/head_363_1.jpg,390,280,50,40,349,256,person_phone_head
./Dataset/Images/00cbc59e2adebdcb.jpg,1024,768,702,221,1023,767,Person
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,669,521,698,581,Person
./Dataset/Images/hand_038.jpg,608,342,98,3,391,342,person_phone_hand
./Dataset/Images/hand_524_1.jpg,390,280,101,20,298,257,person_phone_hand
./Dataset/Images/Train_TCP_000343.jpg,487,439,54,13,436,427,person_phone_head
./Dataset/Images/head_406_1.jpg,390,280,93,6,349,257,person_phone_head
./Dataset/Images/01bb9d6459665ae8.jpg,1024,768,545,182,1020,636,Person
./Dataset/Images/hand_436.jpg,450,320,145,1,433,256,person_phone_hand
./Dataset/Images/head_035.jpg,1300,956,263,40,1138,868,person_phone_head
./Dataset/Images/hand_430.jpg,2400,1349,1252,1,1901,738,person_phone_hand
./Dataset/Images/head_342_1.jpg,390,280,116,40,370,257,person_phone_head
./Dataset/Images/010a70051e87c179.jpg,1024,685,650,197,829,478,Person
./Dataset/Images/0001b46b0b82ee29.jpg,1024,683,313,355,1023,682,Person
./Dataset/Images/hand_306.jpg,1300,958,159,8,1299,855,person_phone_hand
./Dataset/Images/Train_TCP_000035.jpg,626,427,99,1,609,427,person_phone_head
./Dataset/Images/head_113.jpg,1300,866,158,230,712,844,person_phone_head
./Dataset/Images/head_143.jpg,550,367,50,44,381,359,person_phone_head
./Dataset/Images/hand_284_1.jpg,390,280,160,16,328,246,person_phone_hand
./Dataset/Images/hand_152.jpg,1000,562,517,2,828,486,person_phone_hand
./Dataset/Images/head_599_1.jpg,390,280,188,15,379,245,person_phone_head
./Dataset/Images/020f563dd40dcb18.jpg,1024,683,264,85,668,682,Person
./Dataset/Images/head_054_1.jpg,390,280,125,0,385,259,person_phone_head
./Dataset/Images/head_191_1.jpg,390,280,15,15,251,252,person_phone_head
./Dataset/Images/hand_586_1.jpg,390,280,122,27,284,244,person_phone_hand
./Dataset/Images/head_548_1.jpg,389,280,156,9,365,231,person_phone_head
./Dataset/Images/Train_TCP_000121.jpg,1300,867,344,27,1190,805,person_phone_head
./Dataset/Images/hand_650_1.jpg,390,280,120,27,293,250,person_phone_hand
./Dataset/Images/Train_TCP_000127.jpg,1024,1024,213,610,419,819,person_phone_head
./Dataset/Images/hand_548_1.jpg,390,280,84,8,313,262,person_phone_hand
./Dataset/Images/00cbafb8c39da476.jpg,1024,683,371,361,424,489,Person
./Dataset/Images/head_149.jpg,1500,1120,710,10,1495,1000,person_phone_head
./Dataset/Images/head_184_1.jpg,390,280,31,7,351,260,person_phone_head
./Dataset/Images/00f1d8f7280b7fac.jpg,1024,666,622,0,1023,587,Person
./Dataset/Images/013a0bc44be96054.jpg,612,1024,191,128,366,534,Person
./Dataset/Images/01ae7927a1e4c3c2.jpg,1024,680,361,101,612,446,Person
./Dataset/Images/000b299b5f5ed902.jpg,1024,867,0,221,1023,866,Person
./Dataset/Images/head_333.jpg,1300,957,361,159,882,770,person_phone_head
./Dataset/Images/0135df847c200438.jpg,1024,683,0,447,39,583,Person
./Dataset/Images/001f7777f3774a89.jpg,1024,683,987,183,1023,258,Person
./Dataset/Images/head_451_1.jpg,393,280,16,4,230,252,person_phone_head
./Dataset/Images/00cbafb8c39da476.jpg,1024,683,0,104,1023,424,Person
./Dataset/Images/000a817a350d8bdb.jpg,768,1024,0,0,767,905,Person
./Dataset/Images/head_756_1.jpg,393,280,115,15,328,251,person_phone_head
./Dataset/Images/0014f0c3fbda63f1.jpg,1024,683,396,169,605,607,Person
./Dataset/Images/Val_TCP_st_000043.jpg,867,1300,305,254,609,688,person_phone_head
./Dataset/Images/0085a03f4a2b199f.jpg,1024,819,6,568,87,755,Person
./Dataset/Images/head_307_1.jpg,390,280,35,21,247,246,person_phone_head
./Dataset/Images/0006487596052ff0.jpg,1024,683,764,391,818,496,Person
./Dataset/Images/00ddedffd4b2e308.jpg,1024,768,900,67,1012,327,Person
./Dataset/Images/01651ab1697f878e.jpg,917,1024,544,167,876,1006,Person
./Dataset/Images/head_425.jpg,300,454,89,99,218,249,person_phone_head
./Dataset/Images/Train_UCP_000391.jpg,1300,956,316,94,961,834,person_phone_hand
./Dataset/Images/Train_UCP_000008.jpg,716,358,615,26,716,284,person_phone_hand
./Dataset/Images/head_352.jpg,300,451,20,14,261,344,person_phone_head
./Dataset/Images/00019bc020b24b32.jpg,1024,683,349,490,556,682,Person
./Dataset/Images/005704bba66d2af3.jpg,1024,683,180,51,713,682,Person
./Dataset/Images/00e1aedae3224f26.jpg,1024,683,257,0,803,641,Person
./Dataset/Images/head_717_1.jpg,391,280,155,31,338,256,person_phone_head
./Dataset/Images/Train_TCP_000177.jpg,1000,667,234,23,801,598,person_phone_head
./Dataset/Images/hand_185.jpg,3000,2000,231,11,1815,2000,person_phone_hand
./Dataset/Images/head_291.jpg,1500,1138,974,388,1357,1062,person_phone_head
./Dataset/Images/hand_449.jpg,1500,1120,486,174,1393,878,person_phone_hand
./Dataset/Images/01782b33668edf82.jpg,1024,683,147,235,461,670,Person
./Dataset/Images/hand_453.jpg,957,1300,51,256,837,896,person_phone_hand
./Dataset/Images/hand_487_1.jpg,347,280,7,12,281,257,person_phone_hand
./Dataset/Images/hand_458.jpg,1300,866,313,25,742,704,person_phone_hand
./Dataset/Images/head_311.jpg,866,1390,67,226,613,1045,person_phone_head
./Dataset/Images/0140297debf227db.jpg,683,1024,200,607,255,655,Person
./Dataset/Images/head_310_1.jpg,314,280,44,13,284,233,person_phone_head
./Dataset/Images/0002912682d64112.jpg,685,1024,0,395,284,1022,Person
./Dataset/Images/hand_416.jpg,1200,800,196,117,881,787,person_phone_hand
./Dataset/Images/00adcecfbc5dcbae.jpg,1024,679,0,179,395,494,Person
./Dataset/Images/01957e4739dcb773.jpg,1024,1024,214,374,598,870,Person
./Dataset/Images/0001b46b0b82ee29.jpg,1024,683,738,394,803,513,Person
./Dataset/Images/head_284_1.jpg,392,280,76,65,269,264,person_phone_head
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,40,600,83,686,Person
./Dataset/Images/01a876bfda32beb9.jpg,1024,768,321,32,1023,560,Person
./Dataset/Images/hand_558_1.jpg,390,280,170,2,297,199,person_phone_hand
./Dataset/Images/00dda07a78d26e60.jpg,1024,838,308,246,1014,814,Person
./Dataset/Images/019fa6d95bbc4484.jpg,1024,750,555,226,879,541,Person
./Dataset/Images/head_513.jpg,400,540,99,54,358,424,person_phone_head
./Dataset/Images/Train_TCP_000413.jpg,852,480,418,24,799,470,person_phone_head
./Dataset/Images/head_507.jpg,400,300,112,83,281,300,person_phone_head
./Dataset/Images/hand_645_1.jpg,390,280,83,21,339,253,person_phone_hand
./Dataset/Images/001551b65dd26e8d.jpg,1024,768,0,134,1023,659,Person
./Dataset/Images/hand_134_1.jpg,390,280,33,2,379,244,person_phone_hand
./Dataset/Images/Train_TCP_000050.jpg,450,320,25,18,275,290,person_phone_head
./Dataset/Images/head_034_1.jpg,462,280,19,0,317,253,person_phone_head
./Dataset/Images/002948245edc1901.jpg,1024,681,453,425,736,626,Person
./Dataset/Images/hand_322.jpg,933,1450,12,71,905,1216,person_phone_hand
./Dataset/Images/hand_220.jpg,1300,957,629,41,1163,876,person_phone_hand
./Dataset/Images/head_412_1.jpg,390,280,103,5,369,250,person_phone_head
./Dataset/Images/000b9007a01f7405.jpg,683,1024,1,88,555,1023,Person
./Dataset/Images/head_422.jpg,400,300,137,118,333,287,person_phone_head
./Dataset/Images/003557986b8ef2fe.jpg,1024,683,24,194,470,682,Person
./Dataset/Images/Train_TCP_000100.jpg,1050,700,428,250,606,519,person_phone_head
./Dataset/Images/Train_TCP_000320.jpg,433,650,91,173,378,603,person_phone_head
./Dataset/Images/Val_TCP_st_000062.jpg,299,450,104,22,209,217,person_phone_head
./Dataset/Images/003d580feae883fb.jpg,682,1024,400,0,598,503,Person
./Dataset/Images/hand_046_1.jpg,144,280,31,26,123,146,person_phone_hand
./Dataset/Images/01dc263665191729.jpg,683,1024,0,0,506,1016,Person
./Dataset/Images/0140297debf227db.jpg,683,1024,114,576,174,664,Person
./Dataset/Images/hand_184.jpg,936,737,3,8,825,737,person_phone_hand
./Dataset/Images/hand_542_1.jpg,390,280,109,26,291,247,person_phone_hand
./Dataset/Images/hand_509.jpg,864,1300,71,134,753,1132,person_phone_hand
./Dataset/Images/Train_TCP_000073.jpg,224,423,4,25,219,400,person_phone_head
./Dataset/Images/hand_377_1.jpg,250,167,63,7,186,161,person_phone_hand
./Dataset/Images/01ee843172fac284.jpg,1024,683,883,233,932,310,Person
./Dataset/Images/Train_TCP_000411.jpg,1300,957,521,57,761,468,person_phone_head
./Dataset/Images/006f65cb84714c0b.jpg,1024,681,426,0,1021,680,Person
./Dataset/Images/00013d077c604328.jpg,1024,820,22,109,294,819,Person
./Dataset/Images/Train_UCP_000186.jpg,1300,956,500,188,974,747,person_phone_hand
./Dataset/Images/head_105.jpg,866,1300,165,138,767,996,person_phone_head
./Dataset/Images/0006487596052ff0.jpg,1024,683,311,440,356,605,Person
./Dataset/Images/hand_087_1.jpg,390,280,158,26,343,252,person_phone_hand
./Dataset/Images/hand_1075_1.jpg,390,280,53,26,233,252,person_phone_hand
./Dataset/Images/Train_TCP_000127.jpg,1024,1024,219,211,410,408,person_phone_head
./Dataset/Images/00b55a70ee1217d3.jpg,683,1024,32,92,547,993,Person
./Dataset/Images/00f1d8f7280b7fac.jpg,1024,666,411,231,611,653,Person
./Dataset/Images/0085a03f4a2b199f.jpg,1024,819,386,497,729,817,Person
./Dataset/Images/hand_271_1.jpg,390,280,88,13,306,180,person_phone_hand
./Dataset/Images/Train_TCP_000120.jpg,590,332,98,13,405,295,person_phone_head
./Dataset/Images/Val_TCP_st_000044.jpg,600,400,126,15,293,260,person_phone_head
./Dataset/Images/hand_030.jpg,600,517,11,1,600,498,person_phone_hand
./Dataset/Images/Train_TCP_000043.jpg,450,297,299,52,412,256,person_phone_head
./Dataset/Images/022fd16f8470424c.jpg,1024,768,366,92,535,414,Person
./Dataset/Images/0185f8322c3900c2.jpg,1024,680,899,83,1023,606,Person
./Dataset/Images/hand_459_1.jpg,390,280,48,19,312,249,person_phone_hand
./Dataset/Images/017a7f423eec6850.jpg,1024,681,294,129,720,670,Person
./Dataset/Images/0148b0d2bb8cb758.jpg,1024,678,512,0,1023,677,Person
./Dataset/Images/head_116_1.jpg,390,280,96,3,390,263,person_phone_head
./Dataset/Images/hand_271.jpg,500,334,135,3,378,332,person_phone_hand
./Dataset/Images/hand_550_1.jpg,390,280,74,22,297,258,person_phone_hand
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,555,626,583,700,Person
./Dataset/Images/0004be5f2f0f1c66.jpg,768,1024,1,0,299,280,Person
./Dataset/Images/hand_190_1.jpg,390,280,91,19,270,252,person_phone_hand
./Dataset/Images/00032b7066444e75.jpg,724,1024,145,39,482,1012,Person
./Dataset/Images/Train_TCP_000328.jpg,590,332,55,19,350,332,person_phone_head
./Dataset/Images/000776501b89bf47.jpg,1024,768,543,121,889,743,Person
./Dataset/Images/head_066.jpg,450,319,155,25,314,257,person_phone_head
./Dataset/Images/Train_TCP_000312.jpg,1300,866,135,69,876,850,person_phone_head
./Dataset/Images/01d54a8024611416.jpg,1024,683,202,36,382,308,Person
./Dataset/Images/hand_579_1.jpg,349,280,115,31,288,247,person_phone_hand
./Dataset/Images/Train_UCP_000183.jpg,1000,667,373,66,762,581,person_phone_hand
./Dataset/Images/hand_501.jpg,2122,1415,266,83,1957,1404,person_phone_hand
./Dataset/Images/Train_UCP_000071.jpg,626,417,298,32,495,357,person_phone_hand
./Dataset/Images/head_319_1.jpg,390,280,79,6,360,263,person_phone_head
./Dataset/Images/head_526.jpg,481,400,64,66,159,219,person_phone_head
./Dataset/Images/022e43a11a876f8a.jpg,1024,682,491,261,526,303,Person
./Dataset/Images/014dc3e9314d96de.jpg,1024,683,713,130,1023,551,Person
./Dataset/Images/Train_UCP_000008.jpg,716,358,275,98,399,265,person_phone_hand
./Dataset/Images/hand_123_1.jpg,390,280,50,16,225,247,person_phone_hand
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,641,561,682,637,Person
./Dataset/Images/hand_440.jpg,1698,1131,849,154,1154,787,person_phone_hand
./Dataset/Images/hand_375_1.jpg,582,280,36,7,311,265,person_phone_hand
./Dataset/Images/hand_083_1.jpg,177,280,46,20,140,128,person_phone_hand
./Dataset/Images/hand_110_1.jpg,185,280,27,29,147,182,person_phone_hand
./Dataset/Images/0085a03f4a2b199f.jpg,1024,819,869,272,1022,687,Person
./Dataset/Images/hand_193_1.jpg,250,167,52,3,186,166,person_phone_hand
./Dataset/Images/hand_242.jpg,450,320,131,22,271,249,person_phone_hand
./Dataset/Images/Val_UCP_000484.jpg,1020,574,542,120,942,574,person_phone_hand
./Dataset/Images/02248fa840707acc.jpg,1024,768,574,28,1021,715,Person
./Dataset/Images/0150d5c834180023.jpg,768,1024,0,128,262,707,Person
./Dataset/Images/002c97f5a037ba12.jpg,1024,595,455,172,504,308,Person
./Dataset/Images/head_259_1.jpg,390,280,55,0,267,255,person_phone_head
./Dataset/Images/Train_UCP_000160.jpg,910,480,196,1,702,478,person_phone_hand
./Dataset/Images/hand_139_1.jpg,390,280,29,43,213,240,person_phone_hand
./Dataset/Images/hand_214.jpg,600,338,257,12,396,280,person_phone_hand
./Dataset/Images/01651ab1697f878e.jpg,917,1024,0,337,664,1023,Person
./Dataset/Images/Train_UCP_000025.jpg,640,426,90,4,384,374,person_phone_hand
./Dataset/Images/head_051_1.jpg,390,280,33,14,327,259,person_phone_head
